transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000209471,2024-01-30 06:46:13,P2M,Transport,103,SUCCESS,18-25,18-25,Karnataka,Axis,PNB,Android,4G,0,6,Tuesday,0
TXN0000118462,2024-09-14 19:04:41,P2M,Utilities,1803,SUCCESS,26-35,36-45,Rajasthan,HDFC,HDFC,Android,4G,0,19,Saturday,1
TXN0000185676,2024-03-24 18:00:12,P2P,Other,278,SUCCESS,26-35,36-45,Uttar Pradesh,IndusInd,SBI,Android,4G,0,18,Sunday,1
TXN0000169438,2024-02-27 09:22:41,Recharge,Entertainment,272,SUCCESS,36-45,18-25,Gujarat,Axis,HDFC,iOS,WiFi,0,9,Tuesday,0
TXN0000121280,2024-05-18 12:37:46,P2M,Grocery,431,SUCCESS,36-45,36-45,Karnataka,SBI,SBI,Android,4G,0,12,Saturday,1
TXN0000222568,2024-12-10 10:39:00,P2P,Grocery,380,SUCCESS,18-25,18-25,Uttar Pradesh,IndusInd,Kotak,Android,WiFi,0,10,Tuesday,0
TXN0000236889,2024-04-09 18:54:39,P2P,Other,2278,SUCCESS,46-55,46-55,Maharashtra,IndusInd,HDFC,Android,4G,0,18,Tuesday,0
TXN0000113173,2024-12-23 11:43:05,Bill Payment,Grocery,3139,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,IndusInd,Android,5G,0,11,Monday,0
TXN0000073849,2024-05-25 13:55:09,P2M,Shopping,712,SUCCESS,18-25,18-25,Uttar Pradesh,Kotak,Axis,Web,4G,0,13,Saturday,1
TXN0000051513,2024-06-20 20:44:49,P2P,Utilities,5123,SUCCESS,26-35,26-35,Karnataka,Yes Bank,Kotak,iOS,5G,0,20,Thursday,0
TXN0000085653,2024-08-21 12:39:38,Recharge,Utilities,3255,SUCCESS,26-35,26-35,Maharashtra,HDFC,ICICI,Android,WiFi,0,12,Wednesday,0
TXN0000172373,2024-10-24 08:49:29,P2P,Grocery,157,SUCCESS,26-35,18-25,Gujarat,SBI,ICICI,Android,4G,0,8,Thursday,0
TXN0000202303,2024-06-13 17:06:36,P2P,Transport,250,SUCCESS,36-45,56+,Tamil Nadu,SBI,SBI,Android,5G,0,17,Thursday,0
TXN0000102051,2024-04-26 11:18:05,P2M,Fuel,2998,SUCCESS,26-35,18-25,Rajasthan,SBI,IndusInd,Android,4G,0,11,Friday,0
TXN0000182784,2024-11-13 06:57:46,P2M,Shopping,1007,SUCCESS,46-55,36-45,Telangana,Kotak,Yes Bank,iOS,4G,0,6,Wednesday,0
TXN0000216763,2024-05-13 14:00:23,Recharge,Food,876,SUCCESS,18-25,18-25,Karnataka,ICICI,ICICI,Android,4G,0,14,Monday,0
TXN0000190843,2024-02-28 18:11:30,P2P,Other,765,SUCCESS,56+,18-25,Tamil Nadu,ICICI,ICICI,Android,4G,0,18,Wednesday,0
TXN0000197763,2024-06-30 16:12:01,P2M,Entertainment,170,SUCCESS,18-25,36-45,Andhra Pradesh,IndusInd,SBI,iOS,WiFi,0,16,Sunday,1
TXN0000089057,2024-12-16 19:27:35,P2M,Other,279,SUCCESS,18-25,26-35,Telangana,Kotak,ICICI,Android,5G,0,19,Monday,0
TXN0000133338,2024-08-03 15:54:51,Bill Payment,Grocery,2190,SUCCESS,26-35,36-45,Maharashtra,Axis,SBI,Web,5G,0,15,Saturday,1
TXN0000137036,2024-01-10 17:04:28,P2M,Transport,90,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,ICICI,Android,4G,0,17,Wednesday,0
TXN0000154390,2024-06-07 07:16:09,Recharge,Other,488,SUCCESS,36-45,36-45,Karnataka,SBI,PNB,Android,4G,0,7,Friday,0
TXN0000112125,2024-11-26 20:53:01,P2M,Utilities,501,SUCCESS,18-25,46-55,West Bengal,SBI,HDFC,Android,4G,0,20,Tuesday,0
TXN0000224329,2024-06-08 20:36:19,P2P,Entertainment,181,SUCCESS,26-35,36-45,Rajasthan,Yes Bank,SBI,Android,4G,0,20,Saturday,1
TXN0000064342,2024-07-19 22:47:25,P2M,Grocery,702,SUCCESS,18-25,36-45,Gujarat,HDFC,IndusInd,iOS,4G,0,22,Friday,0
TXN0000140455,2024-09-11 12:15:43,P2P,Food,789,SUCCESS,26-35,26-35,Tamil Nadu,Yes Bank,SBI,Android,3G,0,12,Wednesday,0
TXN0000073940,2024-07-15 13:40:39,Bill Payment,Transport,571,SUCCESS,26-35,26-35,Gujarat,HDFC,IndusInd,Android,WiFi,0,13,Monday,0
TXN0000169866,2024-07-16 20:32:16,P2M,Food,145,SUCCESS,18-25,18-25,Delhi,SBI,PNB,Android,4G,0,20,Tuesday,0
TXN0000161350,2024-04-12 14:12:16,P2P,Grocery,381,FAILED,36-45,56+,Delhi,HDFC,Yes Bank,Android,5G,0,14,Friday,0
TXN0000064473,2024-06-09 17:05:25,Bill Payment,Healthcare,1721,FAILED,18-25,26-35,Gujarat,Kotak,Kotak,iOS,WiFi,0,17,Sunday,1
TXN0000140293,2024-07-15 13:02:23,P2M,Grocery,425,SUCCESS,18-25,36-45,Gujarat,HDFC,SBI,Android,4G,0,13,Monday,0
TXN0000113881,2024-07-07 00:55:14,P2P,Healthcare,1279,SUCCESS,36-45,56+,Andhra Pradesh,SBI,ICICI,Android,4G,0,0,Sunday,1
TXN0000060777,2024-09-12 09:18:37,Recharge,Healthcare,714,SUCCESS,36-45,26-35,Delhi,ICICI,ICICI,Android,3G,0,9,Thursday,0
TXN0000195493,2024-11-18 22:30:39,P2M,Shopping,1298,SUCCESS,26-35,18-25,Andhra Pradesh,Kotak,SBI,Android,4G,0,22,Monday,0
TXN0000067759,2024-06-07 14:58:20,P2P,Grocery,697,SUCCESS,36-45,18-25,Maharashtra,IndusInd,Kotak,Android,4G,0,14,Friday,0
TXN0000063912,2024-03-14 18:11:12,P2P,Transport,799,SUCCESS,26-35,46-55,Gujarat,PNB,HDFC,iOS,5G,0,18,Thursday,0
TXN0000048172,2024-10-23 14:48:04,P2M,Education,11004,SUCCESS,26-35,36-45,Tamil Nadu,SBI,Kotak,Android,4G,0,14,Wednesday,0
TXN0000035830,2024-03-31 11:42:19,P2P,Food,369,SUCCESS,46-55,46-55,Maharashtra,HDFC,Kotak,iOS,5G,0,11,Sunday,1
TXN0000024212,2024-11-13 22:29:25,P2M,Grocery,144,SUCCESS,18-25,26-35,Gujarat,Yes Bank,Yes Bank,Android,4G,0,22,Wednesday,0
TXN0000007599,2024-03-01 18:37:26,P2M,Other,546,SUCCESS,18-25,26-35,Tamil Nadu,SBI,IndusInd,Android,4G,0,18,Friday,0
TXN0000188325,2024-05-29 13:30:11,P2M,Food,72,SUCCESS,46-55,56+,Uttar Pradesh,ICICI,ICICI,Android,4G,0,13,Wednesday,0
TXN0000129525,2024-02-24 12:24:10,P2M,Transport,228,SUCCESS,18-25,46-55,Uttar Pradesh,SBI,HDFC,Android,4G,0,12,Saturday,1
TXN0000116156,2024-04-19 10:52:33,P2M,Shopping,7760,FAILED,26-35,26-35,Karnataka,ICICI,SBI,Android,4G,0,10,Friday,0
TXN0000033157,2024-12-09 20:58:58,P2P,Shopping,2297,FAILED,26-35,26-35,Gujarat,HDFC,ICICI,iOS,4G,0,20,Monday,0
TXN0000176171,2024-05-13 14:42:52,P2P,Shopping,2760,SUCCESS,36-45,26-35,Maharashtra,Yes Bank,PNB,Android,4G,0,14,Monday,0
TXN0000135542,2024-11-13 11:47:20,P2P,Shopping,5076,SUCCESS,18-25,56+,Karnataka,Kotak,ICICI,Android,5G,0,11,Wednesday,0
TXN0000020658,2024-07-13 20:40:59,P2P,Grocery,4148,SUCCESS,56+,18-25,Gujarat,Yes Bank,PNB,iOS,4G,0,20,Saturday,1
TXN0000113028,2024-07-02 09:09:18,P2P,Other,374,SUCCESS,36-45,36-45,Maharashtra,Yes Bank,PNB,Android,WiFi,0,9,Tuesday,0
TXN0000144056,2024-05-21 21:22:20,P2P,Other,336,SUCCESS,26-35,18-25,Tamil Nadu,Axis,Axis,iOS,5G,0,21,Tuesday,0
TXN0000011345,2024-02-10 13:44:06,P2P,Shopping,345,SUCCESS,26-35,18-25,Gujarat,SBI,HDFC,Android,4G,0,13,Saturday,1
TXN0000132612,2024-06-24 12:35:18,P2M,Food,203,SUCCESS,18-25,36-45,Karnataka,IndusInd,PNB,Android,3G,1,12,Monday,0
TXN0000011904,2024-12-05 10:42:39,Recharge,Food,131,FAILED,36-45,36-45,Andhra Pradesh,HDFC,SBI,Android,5G,0,10,Thursday,0
TXN0000075851,2024-06-22 05:39:32,P2P,Utilities,2448,SUCCESS,18-25,18-25,West Bengal,SBI,Yes Bank,Android,5G,0,5,Saturday,1
TXN0000229682,2024-04-14 07:06:06,P2P,Fuel,1921,SUCCESS,18-25,18-25,Karnataka,IndusInd,PNB,Android,3G,0,7,Sunday,1
TXN0000094085,2024-02-27 19:51:11,P2M,Food,117,SUCCESS,36-45,18-25,Andhra Pradesh,PNB,SBI,Android,4G,0,19,Tuesday,0
TXN0000212673,2024-05-31 14:02:49,P2P,Food,615,SUCCESS,26-35,46-55,Uttar Pradesh,Kotak,HDFC,Android,4G,0,14,Friday,0
TXN0000245247,2024-04-14 18:25:48,P2M,Grocery,1034,SUCCESS,26-35,26-35,Gujarat,Kotak,SBI,iOS,5G,0,18,Sunday,1
TXN0000080265,2024-09-20 17:40:55,P2P,Other,1072,SUCCESS,36-45,56+,Andhra Pradesh,Yes Bank,Kotak,Android,4G,0,17,Friday,0
TXN0000100797,2024-09-11 20:12:05,Recharge,Shopping,768,SUCCESS,56+,26-35,Uttar Pradesh,Axis,IndusInd,Android,WiFi,0,20,Wednesday,0
TXN0000093559,2024-05-20 16:00:35,P2P,Shopping,1408,SUCCESS,26-35,26-35,Gujarat,PNB,SBI,Android,4G,0,16,Monday,0
TXN0000216966,2024-08-02 23:57:34,Bill Payment,Food,57,SUCCESS,36-45,36-45,Gujarat,SBI,HDFC,Android,5G,0,23,Friday,0
TXN0000003588,2024-11-27 11:56:22,P2M,Grocery,1016,SUCCESS,46-55,18-25,Rajasthan,SBI,SBI,Android,4G,0,11,Wednesday,0
TXN0000017114,2024-11-17 18:43:51,Recharge,Other,299,SUCCESS,36-45,36-45,Andhra Pradesh,HDFC,PNB,Android,5G,0,18,Sunday,1
TXN0000177660,2024-09-18 18:46:46,P2P,Other,775,SUCCESS,26-35,46-55,Maharashtra,Axis,Yes Bank,iOS,4G,0,18,Wednesday,0
TXN0000174639,2024-05-22 15:43:56,P2P,Food,729,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,IndusInd,iOS,4G,0,15,Wednesday,0
TXN0000125114,2024-05-01 19:29:28,P2M,Transport,1075,SUCCESS,46-55,36-45,Andhra Pradesh,IndusInd,SBI,iOS,WiFi,0,19,Wednesday,0
TXN0000022948,2024-01-19 17:13:43,P2P,Food,408,SUCCESS,36-45,36-45,Andhra Pradesh,ICICI,SBI,Android,4G,0,17,Friday,0
TXN0000182446,2024-05-24 21:10:35,P2M,Grocery,1894,SUCCESS,36-45,18-25,West Bengal,SBI,PNB,Android,WiFi,0,21,Friday,0
TXN0000130411,2024-08-12 23:38:32,Bill Payment,Food,515,SUCCESS,18-25,36-45,Tamil Nadu,ICICI,IndusInd,Android,5G,0,23,Monday,0
TXN0000044491,2024-06-09 11:14:01,P2P,Shopping,541,SUCCESS,18-25,18-25,Tamil Nadu,ICICI,ICICI,iOS,4G,0,11,Sunday,1
TXN0000107840,2024-05-15 19:07:24,P2P,Utilities,2825,SUCCESS,26-35,18-25,Tamil Nadu,HDFC,SBI,Android,3G,0,19,Wednesday,0
TXN0000130358,2024-06-30 09:24:33,P2P,Fuel,997,SUCCESS,26-35,26-35,Delhi,PNB,SBI,Web,4G,0,9,Sunday,1
TXN0000074407,2024-10-02 15:15:30,Recharge,Fuel,2865,SUCCESS,26-35,18-25,Karnataka,PNB,SBI,iOS,4G,0,15,Wednesday,0
TXN0000205404,2024-07-10 07:15:52,P2P,Grocery,218,SUCCESS,36-45,26-35,Tamil Nadu,IndusInd,SBI,Android,5G,0,7,Wednesday,0
TXN0000196286,2024-03-06 10:19:26,P2M,Utilities,1764,SUCCESS,36-45,46-55,Karnataka,Axis,Axis,iOS,4G,0,10,Wednesday,0
TXN0000051384,2024-09-23 13:40:49,P2M,Food,1160,SUCCESS,18-25,36-45,Maharashtra,PNB,ICICI,Android,WiFi,0,13,Monday,0
TXN0000103770,2024-06-07 21:28:20,P2P,Transport,489,SUCCESS,36-45,36-45,Delhi,ICICI,Kotak,Android,4G,0,21,Friday,0
TXN0000139872,2024-10-21 04:55:59,P2M,Transport,299,SUCCESS,56+,36-45,Maharashtra,SBI,Kotak,iOS,5G,0,4,Monday,0
TXN0000038247,2024-08-19 18:11:14,P2P,Fuel,652,SUCCESS,26-35,18-25,Delhi,PNB,PNB,Web,3G,0,18,Monday,0
TXN0000057766,2024-08-27 21:48:07,P2M,Other,2606,SUCCESS,18-25,26-35,Karnataka,SBI,PNB,iOS,5G,0,21,Tuesday,0
TXN0000006589,2024-01-31 14:31:47,P2P,Shopping,273,SUCCESS,46-55,46-55,Maharashtra,Axis,SBI,Android,4G,0,14,Wednesday,0
TXN0000051761,2024-04-01 20:41:25,P2M,Transport,376,SUCCESS,26-35,18-25,Gujarat,Yes Bank,IndusInd,Android,5G,0,20,Monday,0
TXN0000215302,2024-07-04 19:23:50,Bill Payment,Shopping,1239,SUCCESS,36-45,26-35,Delhi,HDFC,Yes Bank,Android,4G,0,19,Thursday,0
TXN0000154937,2024-02-20 18:17:40,Recharge,Utilities,2883,SUCCESS,18-25,36-45,Andhra Pradesh,IndusInd,HDFC,Android,4G,0,18,Tuesday,0
TXN0000109340,2024-09-06 14:43:46,P2P,Food,502,FAILED,26-35,46-55,West Bengal,Axis,Kotak,iOS,WiFi,0,14,Friday,0
TXN0000090257,2024-08-13 19:26:40,Recharge,Food,232,SUCCESS,18-25,18-25,Delhi,IndusInd,SBI,iOS,5G,0,19,Tuesday,0
TXN0000187333,2024-10-17 20:48:38,P2P,Education,11577,SUCCESS,26-35,18-25,Rajasthan,HDFC,IndusInd,Android,4G,0,20,Thursday,0
TXN0000102278,2024-08-26 19:07:16,P2P,Entertainment,284,SUCCESS,56+,36-45,Delhi,Kotak,SBI,iOS,4G,0,19,Monday,0
TXN0000074513,2024-09-22 14:40:22,P2P,Food,2144,SUCCESS,36-45,18-25,Rajasthan,ICICI,SBI,Android,WiFi,0,14,Sunday,1
TXN0000095904,2024-06-08 14:09:27,P2P,Fuel,3594,SUCCESS,46-55,26-35,Andhra Pradesh,SBI,SBI,iOS,4G,0,14,Saturday,1
TXN0000101352,2024-10-09 18:37:40,P2M,Grocery,542,SUCCESS,46-55,36-45,Delhi,PNB,SBI,Android,4G,0,18,Wednesday,0
TXN0000206582,2024-06-16 22:28:29,Recharge,Grocery,669,SUCCESS,26-35,26-35,Andhra Pradesh,HDFC,HDFC,Android,4G,0,22,Sunday,1
TXN0000078448,2024-03-27 12:18:18,P2M,Grocery,253,SUCCESS,18-25,36-45,Tamil Nadu,SBI,SBI,Android,4G,0,12,Wednesday,0
TXN0000188552,2024-05-06 15:13:41,Recharge,Other,160,SUCCESS,26-35,26-35,Gujarat,Axis,SBI,Android,5G,0,15,Monday,0
TXN0000090835,2024-09-13 03:34:44,P2P,Food,92,SUCCESS,26-35,18-25,Karnataka,SBI,Yes Bank,iOS,4G,0,3,Friday,0
TXN0000245709,2024-10-17 19:14:02,P2M,Transport,61,SUCCESS,26-35,26-35,West Bengal,ICICI,Yes Bank,iOS,4G,0,19,Thursday,0
TXN0000235400,2024-08-07 12:52:32,P2M,Food,2555,SUCCESS,36-45,46-55,Maharashtra,Axis,ICICI,Android,5G,0,12,Wednesday,0
TXN0000014589,2024-01-30 18:43:06,P2P,Grocery,2098,SUCCESS,26-35,18-25,Tamil Nadu,PNB,SBI,iOS,5G,0,18,Tuesday,0
TXN0000143120,2024-12-12 21:08:38,P2P,Shopping,4053,SUCCESS,18-25,18-25,Telangana,Kotak,Yes Bank,iOS,4G,0,21,Thursday,0
TXN0000221022,2024-12-30 08:35:56,P2M,Shopping,4540,SUCCESS,36-45,26-35,Maharashtra,HDFC,Kotak,Android,WiFi,0,8,Monday,0
TXN0000051469,2024-04-02 23:26:15,Bill Payment,Food,68,SUCCESS,26-35,26-35,Karnataka,SBI,HDFC,iOS,5G,0,23,Tuesday,0
TXN0000039555,2024-05-22 14:27:57,P2M,Food,237,SUCCESS,46-55,26-35,Rajasthan,Yes Bank,ICICI,Android,5G,0,14,Wednesday,0
TXN0000006111,2024-01-21 19:58:21,P2P,Shopping,1021,SUCCESS,26-35,36-45,Telangana,SBI,SBI,Android,5G,0,19,Sunday,1
TXN0000135590,2024-10-27 09:31:31,Bill Payment,Transport,63,SUCCESS,36-45,18-25,Tamil Nadu,Yes Bank,HDFC,Android,WiFi,0,9,Sunday,1
TXN0000226802,2024-12-10 16:22:14,P2M,Entertainment,180,SUCCESS,46-55,36-45,Andhra Pradesh,PNB,SBI,Android,5G,0,16,Tuesday,0
TXN0000077719,2024-03-11 08:27:25,P2M,Other,1517,FAILED,26-35,18-25,Uttar Pradesh,PNB,SBI,Android,5G,0,8,Monday,0
TXN0000066077,2024-10-08 20:55:14,Recharge,Grocery,859,SUCCESS,18-25,18-25,Karnataka,PNB,HDFC,iOS,4G,0,20,Tuesday,0
TXN0000231208,2024-07-01 22:54:43,P2P,Food,160,FAILED,46-55,26-35,Uttar Pradesh,Yes Bank,Axis,Android,3G,0,22,Monday,0
TXN0000182813,2024-07-30 11:53:07,P2P,Transport,1216,FAILED,36-45,46-55,Rajasthan,ICICI,SBI,Android,5G,0,11,Tuesday,0
TXN0000012095,2024-09-24 13:11:02,P2P,Healthcare,265,SUCCESS,26-35,26-35,Delhi,SBI,HDFC,iOS,5G,0,13,Tuesday,0
TXN0000094901,2024-01-25 17:07:38,P2P,Food,302,SUCCESS,46-55,26-35,Maharashtra,IndusInd,SBI,Android,4G,0,17,Thursday,0
TXN0000225704,2024-03-24 20:42:32,P2P,Other,1118,SUCCESS,26-35,36-45,Uttar Pradesh,ICICI,ICICI,Android,5G,0,20,Sunday,1
TXN0000207665,2024-09-22 21:09:59,P2P,Other,210,SUCCESS,36-45,36-45,Andhra Pradesh,PNB,PNB,Android,5G,0,21,Sunday,1
TXN0000220973,2024-06-16 18:13:27,P2P,Food,1723,SUCCESS,26-35,26-35,Tamil Nadu,SBI,Axis,Android,4G,0,18,Sunday,1
TXN0000008823,2024-11-04 15:43:19,Bill Payment,Shopping,2224,SUCCESS,26-35,26-35,Andhra Pradesh,Yes Bank,IndusInd,iOS,4G,0,15,Monday,0
TXN0000013780,2024-09-25 23:06:17,P2P,Other,834,SUCCESS,26-35,26-35,Telangana,ICICI,Axis,Android,5G,0,23,Wednesday,0
TXN0000090822,2024-04-17 19:47:11,Bill Payment,Utilities,185,SUCCESS,18-25,18-25,Karnataka,Axis,SBI,Web,5G,0,19,Wednesday,0
TXN0000169083,2024-06-14 21:57:08,P2M,Entertainment,143,SUCCESS,26-35,18-25,Maharashtra,ICICI,IndusInd,iOS,3G,0,21,Friday,0
TXN0000183259,2024-08-08 16:53:02,P2P,Healthcare,222,SUCCESS,36-45,36-45,Maharashtra,IndusInd,HDFC,iOS,4G,0,16,Thursday,0
TXN0000242785,2024-09-07 12:35:47,P2M,Shopping,543,SUCCESS,18-25,36-45,Rajasthan,PNB,Axis,Android,4G,0,12,Saturday,1
TXN0000125495,2024-05-26 19:38:55,P2M,Food,85,SUCCESS,36-45,26-35,West Bengal,Kotak,IndusInd,Android,5G,0,19,Sunday,1
TXN0000023085,2024-03-22 20:03:29,Bill Payment,Healthcare,378,SUCCESS,26-35,18-25,Delhi,SBI,SBI,Android,5G,0,20,Friday,0
TXN0000048470,2024-07-19 18:15:29,P2M,Healthcare,196,SUCCESS,18-25,26-35,Telangana,SBI,IndusInd,Android,4G,0,18,Friday,0
TXN0000005622,2024-02-05 17:53:57,P2P,Fuel,530,SUCCESS,18-25,26-35,Delhi,IndusInd,Axis,Android,4G,0,17,Monday,0
TXN0000116807,2024-05-08 15:12:34,P2P,Grocery,665,SUCCESS,26-35,26-35,West Bengal,Kotak,ICICI,Android,4G,0,15,Wednesday,0
TXN0000117211,2024-11-25 17:55:59,Bill Payment,Grocery,2139,SUCCESS,26-35,36-45,Telangana,SBI,SBI,iOS,3G,0,17,Monday,0
TXN0000248294,2024-09-03 21:33:06,P2P,Other,8221,SUCCESS,36-45,26-35,Karnataka,SBI,Yes Bank,Android,4G,0,21,Tuesday,0
TXN0000099289,2024-01-09 16:22:33,P2M,Grocery,259,SUCCESS,18-25,46-55,Karnataka,IndusInd,HDFC,iOS,4G,0,16,Tuesday,0
TXN0000186329,2024-06-25 18:35:14,Recharge,Entertainment,309,SUCCESS,26-35,46-55,Gujarat,Axis,PNB,Android,3G,0,18,Tuesday,0
TXN0000027504,2024-03-09 11:44:47,P2M,Transport,225,SUCCESS,46-55,36-45,West Bengal,Yes Bank,Axis,Android,5G,0,11,Saturday,1
TXN0000143344,2024-06-02 21:12:00,Bill Payment,Entertainment,504,SUCCESS,46-55,36-45,Maharashtra,SBI,Axis,Android,4G,0,21,Sunday,1
TXN0000006362,2024-10-21 13:33:00,P2M,Other,422,SUCCESS,26-35,36-45,Maharashtra,Axis,ICICI,Android,4G,0,13,Monday,0
TXN0000194219,2024-06-11 07:13:19,P2M,Utilities,5145,SUCCESS,26-35,26-35,Delhi,SBI,Yes Bank,iOS,4G,0,7,Tuesday,0
TXN0000121700,2024-05-09 10:48:42,P2M,Other,775,SUCCESS,36-45,18-25,Karnataka,ICICI,IndusInd,Web,5G,0,10,Thursday,0
TXN0000132653,2024-06-04 07:46:53,P2P,Grocery,2196,SUCCESS,36-45,26-35,Telangana,SBI,HDFC,Android,4G,0,7,Tuesday,0
TXN0000125047,2024-08-10 10:44:18,P2M,Fuel,321,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,SBI,Android,4G,0,10,Saturday,1
TXN0000133839,2024-07-21 12:44:23,Recharge,Entertainment,115,SUCCESS,36-45,18-25,Tamil Nadu,Yes Bank,HDFC,iOS,3G,0,12,Sunday,1
TXN0000189850,2024-01-29 21:55:00,P2P,Grocery,201,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,SBI,Android,WiFi,0,21,Monday,0
TXN0000011782,2024-08-26 03:40:54,P2M,Transport,1205,FAILED,36-45,26-35,Delhi,ICICI,PNB,Android,4G,0,3,Monday,0
TXN0000248029,2024-10-08 17:07:56,P2P,Shopping,1714,SUCCESS,26-35,26-35,Rajasthan,PNB,SBI,Android,4G,0,17,Tuesday,0
TXN0000180066,2024-01-18 12:16:18,P2M,Healthcare,290,SUCCESS,26-35,26-35,Gujarat,Kotak,Yes Bank,Android,5G,0,12,Thursday,0
TXN0000208375,2024-04-12 21:22:35,P2M,Other,500,SUCCESS,36-45,36-45,Tamil Nadu,IndusInd,ICICI,Android,4G,0,21,Friday,0
TXN0000235722,2024-01-12 20:45:17,P2M,Shopping,1390,SUCCESS,18-25,18-25,Maharashtra,PNB,IndusInd,Android,3G,1,20,Friday,0
TXN0000054568,2024-10-26 15:36:27,P2M,Other,3133,SUCCESS,18-25,18-25,Maharashtra,HDFC,SBI,Android,4G,0,15,Saturday,1
TXN0000082014,2024-08-18 07:37:33,P2M,Grocery,2082,SUCCESS,46-55,36-45,Tamil Nadu,HDFC,Axis,Android,3G,0,7,Sunday,1
TXN0000035698,2024-10-03 12:09:18,P2M,Grocery,1719,SUCCESS,26-35,26-35,Karnataka,Axis,Yes Bank,Android,4G,0,12,Thursday,0
TXN0000035265,2024-08-12 09:01:58,P2P,Shopping,818,SUCCESS,46-55,56+,Uttar Pradesh,HDFC,IndusInd,Android,4G,0,9,Monday,0
TXN0000056682,2024-09-15 12:13:36,P2P,Grocery,1534,SUCCESS,26-35,46-55,Karnataka,ICICI,SBI,Android,4G,1,12,Sunday,1
TXN0000030735,2024-12-21 21:40:41,P2P,Entertainment,244,SUCCESS,18-25,18-25,West Bengal,IndusInd,Kotak,Android,4G,0,21,Saturday,1
TXN0000136491,2024-09-24 22:32:02,P2M,Other,535,SUCCESS,26-35,18-25,Maharashtra,SBI,HDFC,Android,5G,0,22,Tuesday,0
TXN0000175059,2024-09-06 23:39:17,P2P,Healthcare,567,FAILED,26-35,18-25,Rajasthan,HDFC,PNB,Android,4G,0,23,Friday,0
TXN0000111264,2024-11-04 21:53:30,P2P,Utilities,1297,SUCCESS,26-35,18-25,Maharashtra,Kotak,Yes Bank,Android,4G,0,21,Monday,0
TXN0000008599,2024-12-09 07:05:11,Bill Payment,Other,790,SUCCESS,36-45,26-35,Maharashtra,Yes Bank,Axis,Android,4G,0,7,Monday,0
TXN0000071999,2024-11-25 14:33:27,P2P,Other,570,SUCCESS,56+,18-25,Uttar Pradesh,PNB,SBI,Web,WiFi,0,14,Monday,0
TXN0000218575,2024-03-15 21:06:54,P2M,Shopping,2258,SUCCESS,36-45,26-35,Delhi,SBI,IndusInd,Android,WiFi,0,21,Friday,0
TXN0000068733,2024-04-11 11:06:43,P2M,Fuel,2564,SUCCESS,26-35,26-35,Uttar Pradesh,Axis,SBI,iOS,5G,0,11,Thursday,0
TXN0000042924,2024-06-01 08:21:31,P2P,Fuel,438,SUCCESS,36-45,36-45,Tamil Nadu,PNB,PNB,Android,WiFi,0,8,Saturday,1
TXN0000043763,2024-11-30 14:18:34,P2P,Healthcare,395,SUCCESS,36-45,36-45,Uttar Pradesh,SBI,Axis,Android,4G,0,14,Saturday,1
TXN0000100518,2024-03-27 16:39:06,P2P,Grocery,567,SUCCESS,36-45,36-45,Rajasthan,HDFC,IndusInd,Android,5G,0,16,Wednesday,0
TXN0000062756,2024-04-06 21:32:16,P2P,Fuel,273,SUCCESS,18-25,26-35,Telangana,HDFC,SBI,iOS,WiFi,0,21,Saturday,1
TXN0000004461,2024-01-23 00:49:19,P2P,Healthcare,85,SUCCESS,26-35,36-45,Maharashtra,SBI,Kotak,iOS,5G,0,0,Tuesday,0
TXN0000134404,2024-09-10 19:50:44,P2P,Food,120,SUCCESS,26-35,26-35,Telangana,HDFC,HDFC,Android,4G,0,19,Tuesday,0
TXN0000109066,2024-05-08 10:23:49,P2M,Transport,63,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,IndusInd,Android,4G,0,10,Wednesday,0
TXN0000224082,2024-08-25 14:34:25,Bill Payment,Other,789,SUCCESS,46-55,18-25,Delhi,Yes Bank,SBI,Android,4G,0,14,Sunday,1
TXN0000089227,2024-08-17 10:59:51,P2M,Shopping,442,SUCCESS,56+,26-35,Maharashtra,Yes Bank,SBI,iOS,WiFi,0,10,Saturday,1
TXN0000125196,2024-03-30 11:01:28,P2P,Entertainment,487,SUCCESS,18-25,26-35,West Bengal,ICICI,ICICI,Android,4G,0,11,Saturday,1
TXN0000143598,2024-08-14 17:32:16,P2P,Food,242,SUCCESS,36-45,18-25,Andhra Pradesh,SBI,Kotak,Android,4G,0,17,Wednesday,0
TXN0000057036,2024-02-25 19:08:23,P2P,Utilities,442,SUCCESS,26-35,18-25,Andhra Pradesh,PNB,IndusInd,Android,4G,0,19,Sunday,1
TXN0000121688,2024-06-05 19:21:56,P2P,Education,9623,SUCCESS,36-45,36-45,Andhra Pradesh,HDFC,Yes Bank,iOS,4G,0,19,Wednesday,0
TXN0000079535,2024-12-10 21:05:41,P2M,Transport,473,SUCCESS,18-25,46-55,Telangana,SBI,Kotak,Android,4G,0,21,Tuesday,0
