session_id,user_type_id,label_id,timestamp_start,timestamp_end,vpn,rooted,emulator,ip_risk_score,session_duration,num_events,num_links_clicked,num_qr_scans,num_permission_requests,event_sequence_encoded,event_count_1,event_count_2,event_count_3,event_count_4,event_count_5,event_count_6,event_count_7,event_count_8,event_count_9,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,generator_version,scenario_family,risk_score,split,split_reason
session_v2_006292_46a4c981,1,0,2026-02-07T07:49:14.691864,2026-02-07T07:54:09.691864,0,0,0,0.257,295,21,1,0,2,"[1, 12, 21, 6, 2, 11, 13, 13, 21, 3, 13, 13, 13, 21, 4, 17, 21, 5, 21, 4, 18]",1,1,1,2,1,1,0,0,0,0,1,1,5,0,0,0,1,1,0,0,5,v2.0.0,benign_media,0.304785,train,train_default
session_v2_006293_e37cf29a,1,1,2025-10-29T03:42:48.692690,2025-10-29T03:48:34.692690,0,0,0,0.315,346,22,1,3,0,"[1, 14, 21, 6, 1, 12, 1, 14, 11, 19, 20, 12, 4, 12, 21, 1, 14, 12, 12, 13, 21, 6]",4,0,0,1,0,2,0,0,0,0,1,5,1,3,0,0,0,0,1,1,3,v2.0.0,qr_handoff_soft,0.461543,val,val_withheld_combo
session_v2_006294_b1e64c5c,1,0,2026-03-23T08:51:59.694226,2026-03-23T08:56:06.694226,0,0,0,0.392,247,18,0,0,2,"[4, 21, 9, 3, 12, 12, 13, 13, 21, 4, 18, 21, 9, 5, 21, 10, 4, 17]",0,0,1,3,1,0,0,0,2,1,0,2,2,0,0,0,1,1,0,0,4,v2.0.0,benign_browse,0.300986,test_ood,ood_time_bucket
session_v2_006295_967b3e80,0,0,2026-03-27T14:36:03.694815,2026-03-27T14:40:52.694815,0,0,0,0.197,289,16,0,1,0,"[2, 12, 21, 1, 21, 5, 13, 13, 21, 1, 14, 12, 12, 12, 21, 5]",2,1,0,0,2,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,4,v2.0.0,benign_media,0.260096,test_ood,ood_time_bucket
session_v2_006296_71744151,3,1,2026-02-03T18:29:32.695491,2026-02-03T18:33:41.695491,1,1,0,0.531,249,25,6,0,1,"[1, 13, 19, 11, 1, 11, 21, 2, 12, 13, 11, 21, 2, 16, 21, 4, 17, 21, 9, 2, 11, 12, 16, 11, 11]",2,3,0,1,0,0,0,0,1,0,6,2,2,0,0,2,1,0,1,0,4,v2.0.0,link_chain_soft,0.519556,train,train_default
session_v2_006297_fdca3ce3,0,1,2026-02-25T13:21:57.696908,2026-02-25T13:29:38.696908,0,0,0,0.261,461,23,1,0,0,"[1, 21, 6, 4, 21, 2, 13, 21, 4, 21, 9, 5, 12, 12, 12, 13, 21, 1, 11, 21, 6, 2, 15]",2,2,0,2,1,2,0,0,1,0,1,3,2,0,1,0,0,0,0,0,6,v2.0.0,benign_browse,0.459631,train,train_default
session_v2_006298_3909b3a8,1,1,2025-12-09T17:42:42.698489,2025-12-09T17:46:42.698489,0,0,0,0.264,240,22,0,0,3,"[5, 21, 3, 12, 4, 17, 18, 17, 21, 12, 13, 12, 13, 12, 21, 2, 15, 19, 12, 12, 13, 21]",0,1,1,1,1,0,0,0,0,0,0,6,3,0,1,0,2,1,1,0,4,v2.0.0,permission_dense,0.442721,train,train_default
session_v2_006299_95811841,1,0,2025-10-17T13:47:14.699216,2025-10-17T13:52:03.699216,0,0,0,0.19,289,22,0,0,0,"[3, 12, 8, 2, 12, 21, 12, 13, 1, 13, 12, 19, 20, 12, 13, 3, 21, 8, 4, 12, 13, 13]",1,1,2,1,0,0,0,2,0,0,0,6,5,0,0,0,0,0,1,1,2,v2.0.0,screen_share_contextual,0.26406,train,train_default
session_v2_006300_b8dcf5b0,2,0,2025-11-18T05:39:28.699908,2025-11-18T05:45:12.699908,0,1,0,0.574,344,21,1,0,4,"[2, 21, 4, 18, 21, 9, 1, 11, 12, 21, 4, 17, 13, 17, 21, 2, 15, 21, 7, 4, 17]",1,2,0,3,0,0,1,0,1,0,1,1,1,0,1,0,3,1,0,0,5,v2.0.0,benign_chat,0.341753,train,train_default
session_v2_006301_918518c3,3,2,2026-01-11T23:11:56.700518,2026-01-11T23:13:14.700518,0,0,0,0.383,78,13,1,2,1,"[1, 13, 14, 21, 13, 1, 14, 11, 19, 17, 21, 2, 21]",2,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,1,0,3,v2.0.0,archetype_qr_takeover,0.59589,train,train_default
session_v2_006302_378964ad,1,0,2026-02-03T23:41:06.700913,2026-02-03T23:44:20.700913,0,0,0,0.151,194,19,0,1,0,"[2, 12, 13, 12, 13, 14, 13, 12, 12, 12, 15, 21, 5, 12, 12, 16, 21, 1, 21]",1,1,0,0,1,0,0,0,0,0,0,7,3,1,1,1,0,0,0,0,3,v2.0.0,benign_media,0.366406,train,train_default
session_v2_006303_60c23094,2,2,2025-10-09T05:11:27.702212,2025-10-09T05:14:35.702212,0,0,0,0.437,188,20,1,1,3,"[2, 16, 14, 19, 11, 12, 12, 12, 7, 4, 17, 17, 12, 16, 17, 12, 12, 16, 21, 9]",0,1,0,1,0,0,1,0,1,0,1,6,0,1,0,3,3,0,1,0,1,v2.0.0,benign_media,0.525022,train,train_default
session_v2_006304_880544e6,3,0,2025-12-19T05:27:13.704534,2025-12-19T05:28:51.704534,0,0,0,0.59,98,12,2,1,0,"[1, 11, 12, 1, 14, 11, 19, 20, 21, 12, 21, 6]",2,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,1,2,v2.0.0,qr_handoff_soft,0.414206,train,train_default
session_v2_006305_fd079432,3,0,2026-03-14T06:13:27.704916,2026-03-14T06:15:59.704916,1,0,0,0.626,152,13,1,1,0,"[4, 21, 9, 3, 21, 4, 16, 21, 2, 14, 7, 1, 11]",1,1,1,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,3,v2.0.0,benign_browse,0.297018,test_ood,ood_time_bucket
session_v2_006306_1e5a223e,3,2,2026-01-22T20:16:31.705608,2026-01-22T20:19:13.705608,1,0,0,0.742,162,18,2,1,1,"[4, 17, 13, 2, 11, 15, 14, 12, 16, 12, 21, 2, 11, 21, 4, 21, 9, 1]",1,2,0,2,0,0,0,0,1,0,2,2,1,1,1,1,1,0,0,0,3,v2.0.0,mixed_anomalous,0.536841,train,train_default
session_v2_006307_60325e9c,1,0,2026-03-01T13:34:51.707295,2026-03-01T13:41:57.707295,1,1,0,0.47,426,22,1,0,1,"[2, 15, 21, 4, 21, 9, 1, 11, 21, 6, 2, 12, 15, 12, 7, 1, 21, 4, 17, 21, 9, 5]",2,2,0,2,1,1,1,0,2,0,1,2,0,0,2,0,1,0,0,0,5,v2.0.0,benign_settings,0.399614,train,train_default
session_v2_006308_e6cec2a5,1,1,2026-02-27T08:29:06.707975,2026-02-27T08:33:04.707975,0,0,0,0.33,238,24,1,1,1,"[2, 15, 12, 13, 13, 12, 21, 1, 14, 11, 13, 4, 18, 16, 21, 2, 15, 21, 5, 13, 12, 13, 21, 1]",2,2,0,1,1,0,0,0,0,0,1,3,5,1,2,1,0,1,0,0,4,v2.0.0,qr_handoff_soft,0.437132,val,val_withheld_combo
session_v2_006309_97eb76f0,3,0,2025-12-19T08:53:13.709615,2025-12-19T08:56:56.709615,0,0,0,0.478,223,19,1,0,3,"[5, 12, 15, 21, 10, 1, 11, 21, 6, 4, 17, 21, 9, 5, 21, 4, 17, 17, 12]",1,0,0,2,2,1,0,0,1,1,1,2,0,0,1,0,3,0,0,0,4,v2.0.0,benign_settings,0.331801,train,train_default
session_v2_006310_c5069760,1,0,2025-10-14T09:23:33.710486,2025-10-14T09:26:53.710486,0,0,0,0.228,200,22,1,0,0,"[1, 21, 6, 5, 21, 12, 1, 11, 21, 2, 12, 4, 13, 21, 9, 5, 15, 21, 10, 4, 21, 1]",3,1,0,2,2,1,0,0,1,1,1,2,1,0,1,0,0,0,0,0,6,v2.0.0,link_chain_soft,0.411576,train,train_default
session_v2_006311_2fc583c5,0,2,2026-01-26T08:43:19.711739,2026-01-26T08:47:11.711739,0,0,1,0.225,232,19,1,0,1,"[2, 16, 7, 2, 12, 21, 7, 4, 18, 13, 12, 21, 12, 1, 11, 21, 2, 2, 15]",1,4,0,1,0,0,2,0,0,0,1,3,1,0,1,1,0,1,0,0,3,v2.0.0,link_chain_soft,0.564144,train,train_default
session_v2_006312_0fbc76cc,0,0,2026-02-13T21:03:09.712641,2026-02-13T21:10:23.712641,0,0,0,0.32,434,26,1,0,2,"[1, 21, 6, 4, 18, 18, 21, 9, 2, 21, 7, 1, 21, 5, 13, 21, 3, 21, 8, 1, 11, 12, 6, 2, 12, 12]",3,2,1,1,1,2,1,1,1,0,1,3,1,0,0,0,0,2,0,0,6,v2.0.0,benign_chat,0.280054,train,train_default
session_v2_006313_89103b33,2,0,2026-02-24T07:41:15.713877,2026-02-24T07:43:15.713877,0,0,0,0.615,120,7,0,0,0,"[2, 12, 15, 13, 12, 13, 13]",0,1,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,v2.0.0,benign_settings,0.297295,val,val_random_fill
session_v2_006314_88b58f14,1,2,2026-02-22T01:24:38.714320,2026-02-22T01:25:43.714320,1,0,0,0.332,65,11,1,0,0,"[1, 21, 3, 13, 1, 13, 1, 11, 21, 2, 15]",3,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,v2.0.0,archetype_link_install,0.621976,val,val_random_fill
session_v2_006315_cd3a72c2,1,0,2025-12-25T15:36:02.715089,2025-12-25T15:39:54.715089,0,0,0,0.275,232,17,0,1,1,"[5, 13, 21, 10, 1, 14, 21, 6, 5, 12, 21, 4, 18, 21, 9, 2, 13]",1,1,0,1,2,1,0,0,1,1,0,1,2,1,0,0,0,1,0,0,4,v2.0.0,benign_settings,0.315793,train,train_default
session_v2_006316_7c16ce6e,0,0,2026-03-18T22:56:26.716229,2026-03-18T23:03:38.716229,0,0,0,0.189,432,22,0,1,1,"[3, 12, 21, 4, 17, 21, 9, 1, 19, 20, 12, 6, 5, 13, 13, 13, 21, 10, 1, 14, 12, 21]",2,0,1,1,1,1,0,0,1,1,0,3,3,1,0,0,1,0,1,1,4,v2.0.0,benign_media,0.327268,test_ood,ood_time_bucket
session_v2_006317_7d4e7250,0,0,2025-10-30T05:29:29.716944,2025-10-30T05:39:20.716944,0,1,0,0.229,591,28,2,0,2,"[3, 13, 8, 5, 13, 21, 10, 3, 21, 2, 11, 13, 12, 12, 11, 21, 7, 4, 18, 9, 3, 12, 13, 21, 4, 18, 13, 21]",0,1,3,2,1,0,1,1,1,1,2,3,5,0,0,0,0,2,0,0,5,v2.0.0,benign_chat,0.359959,train,train_default
session_v2_006318_23c2d280,2,0,2026-03-23T03:09:45.718314,2026-03-23T03:13:15.718314,0,1,0,0.446,210,16,0,2,1,"[1, 21, 4, 17, 12, 12, 12, 13, 19, 21, 2, 16, 12, 12, 14, 14]",1,1,0,1,0,0,0,0,0,0,0,5,1,2,0,1,1,0,1,0,2,v2.0.0,benign_chat,0.299431,test_ood,ood_time_bucket
session_v2_006319_3769b65f,3,1,2025-10-31T12:13:20.719138,2025-10-31T12:15:40.719138,1,0,0,0.668,140,19,2,1,2,"[4, 16, 16, 21, 12, 1, 14, 11, 12, 21, 2, 15, 12, 11, 21, 4, 17, 13, 17]",1,1,0,2,0,0,0,0,0,0,2,3,1,1,1,2,2,0,0,0,3,v2.0.0,qr_handoff_soft,0.51524,train,train_default
session_v2_006320_04cf355e,1,2,2025-12-28T08:16:44.720268,2025-12-28T08:19:01.720268,0,1,0,0.514,137,19,1,0,2,"[2, 13, 21, 4, 18, 12, 16, 21, 12, 1, 13, 11, 12, 21, 2, 15, 16, 17, 21]",1,2,0,1,0,0,0,0,0,0,1,3,2,0,1,2,1,1,0,0,4,v2.0.0,archetype_link_install,0.701768,train,train_default
session_v2_006321_8804354c,1,0,2026-03-29T00:57:18.721129,2026-03-29T01:03:54.721129,0,0,0,0.21,396,24,2,0,1,"[4, 21, 2, 12, 12, 13, 12, 12, 12, 13, 11, 21, 4, 17, 21, 1, 11, 21, 2, 15, 13, 21, 7, 4]",1,2,0,3,0,0,1,0,0,0,2,5,3,0,1,0,1,0,0,0,5,v2.0.0,benign_browse,0.373727,test_ood,ood_time_bucket
session_v2_006322_0e30a093,1,1,2025-11-17T21:24:02.722742,2025-11-17T21:29:16.722742,0,0,0,0.324,314,25,3,1,2,"[2, 21, 4, 18, 18, 9, 2, 12, 15, 11, 13, 11, 13, 13, 12, 12, 12, 13, 1, 14, 11, 4, 13, 21, 9]",1,2,0,2,0,0,0,0,2,0,3,4,5,1,1,0,0,2,0,0,2,v2.0.0,qr_handoff_soft,0.467468,val,val_withheld_combo
session_v2_006323_da7661ca,1,0,2026-01-06T07:26:13.723727,2026-01-06T07:28:36.723727,0,0,0,0.495,143,12,1,1,0,"[5, 12, 13, 21, 4, 19, 13, 21, 12, 1, 14, 11]",1,0,0,1,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,2,v2.0.0,qr_handoff_soft,0.384254,val,val_withheld_combo
session_v2_006324_8cfa4b76,0,0,2025-11-18T22:11:22.724142,2025-11-18T22:16:42.724142,0,0,0,0.163,320,20,0,0,1,"[4, 13, 13, 13, 19, 9, 3, 21, 4, 16, 13, 12, 13, 21, 5, 21, 10, 4, 17, 12]",0,0,1,3,1,0,0,0,1,1,0,2,5,0,0,1,1,0,1,0,3,v2.0.0,benign_browse,0.417565,train,train_default
session_v2_006325_c1af6202,0,0,2026-03-04T01:10:09.725593,2026-03-04T01:14:54.725593,0,0,0,0.258,285,19,1,0,0,"[3, 13, 21, 8, 5, 10, 1, 13, 12, 13, 13, 21, 4, 21, 9, 1, 11, 21, 6]",2,0,1,1,1,1,0,1,1,1,1,1,4,0,0,0,0,0,0,0,4,v2.0.0,benign_chat,0.282054,train,train_default
session_v2_006326_07b1ecdb,2,0,2026-03-08T22:45:37.726246,2026-03-08T22:47:52.726246,0,0,1,0.624,135,14,0,0,0,"[3, 1, 13, 12, 19, 20, 21, 12, 12, 21, 2, 16, 21, 4]",1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,1,3,v2.0.0,screen_share_contextual,0.299796,test_ood,ood_time_bucket
session_v2_006327_3ef60551,1,0,2025-11-21T14:58:44.727173,2025-11-21T15:00:50.727173,0,0,0,0.233,126,10,1,0,0,"[4, 12, 21, 9, 2, 11, 12, 12, 7, 4]",0,1,0,2,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,1,v2.0.0,benign_settings,0.322323,train,train_default
session_v2_006328_0f6a4d67,2,1,2025-12-14T04:59:42.727843,2025-12-14T05:05:00.727843,0,0,0,0.632,318,22,1,0,6,"[2, 11, 21, 4, 17, 21, 9, 5, 15, 21, 12, 4, 17, 18, 17, 17, 13, 15, 21, 4, 17, 21]",0,1,0,3,1,0,0,0,1,0,1,1,1,0,2,0,5,1,0,0,5,v2.0.0,permission_dense,0.501087,train,train_default
session_v2_006329_ffb6f39a,2,1,2025-10-30T22:44:12.728584,2025-10-30T22:47:49.728584,0,0,0,0.426,217,24,1,2,3,"[5, 21, 10, 1, 13, 21, 6, 5, 15, 21, 10, 4, 18, 21, 9, 2, 14, 11, 14, 12, 13, 4, 17, 18]",1,1,0,2,2,1,0,0,1,2,1,1,2,2,1,0,1,2,0,0,4,v2.0.0,permission_dense,0.490915,train,train_default
session_v2_006330_c80ef4f5,3,2,2025-11-24T02:04:51.730040,2025-11-24T02:06:01.730040,1,1,0,0.816,70,14,2,0,2,"[1, 12, 13, 1, 13, 11, 21, 2, 15, 16, 17, 17, 12, 11]",2,1,0,0,0,0,0,0,0,0,2,2,2,0,1,1,2,0,0,0,1,v2.0.0,archetype_link_install,0.773373,train,train_default
session_v2_006331_3553892e,0,0,2026-01-09T11:32:01.730487,2026-01-09T11:37:31.730487,0,0,0,0.297,330,18,1,1,0,"[1, 13, 6, 5, 21, 10, 2, 14, 12, 13, 12, 21, 7, 1, 21, 12, 1, 11]",3,1,0,0,1,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,3,v2.0.0,link_chain_soft,0.396668,train,train_default
session_v2_006332_916a3f35,0,1,2026-01-12T12:09:45.732096,2026-01-12T12:15:01.732096,0,0,0,0.275,316,23,0,0,1,"[2, 21, 4, 17, 21, 2, 7, 1, 12, 13, 21, 12, 1, 13, 12, 19, 20, 21, 6, 5, 12, 21, 10]",2,2,0,1,1,1,1,0,0,1,0,4,2,0,0,0,1,0,1,1,5,v2.0.0,screen_share_contextual,0.449953,train,train_default
session_v2_006333_5bca997e,0,0,2025-10-25T03:31:09.732905,2025-10-25T03:34:31.732905,0,0,0,0.219,202,21,1,1,0,"[2, 21, 1, 13, 1, 14, 11, 13, 21, 6, 4, 12, 12, 9, 2, 12, 21, 7, 3, 21, 2]",2,3,1,1,0,1,1,0,1,0,1,3,2,1,0,0,0,0,0,0,4,v2.0.0,qr_handoff_soft,0.399132,val,val_random_fill
session_v2_006334_d8c8e411,1,2,2026-02-24T06:06:05.733797,2026-02-24T06:09:59.733797,1,0,0,0.419,234,24,0,1,6,"[1, 13, 14, 21, 4, 12, 12, 21, 2, 15, 21, 4, 17, 18, 17, 17, 21, 12, 4, 18, 16, 12, 17, 16]",1,1,0,3,0,0,0,0,0,0,0,4,1,1,1,2,4,2,0,0,4,v2.0.0,permission_dense,0.580561,train,train_default
session_v2_006335_965ae42d,0,0,2026-03-29T20:31:53.735060,2026-03-29T20:34:23.735060,0,0,0,0.218,150,13,0,0,0,"[1, 12, 21, 6, 5, 12, 21, 10, 4, 9, 1, 21, 6]",2,0,0,1,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,v2.0.0,benign_settings,0.332929,test_ood,ood_time_bucket
session_v2_006336_3ee23a38,1,0,2026-01-01T08:33:21.735503,2026-01-01T08:38:22.735503,0,0,0,0.315,301,22,0,0,0,"[1, 12, 6, 5, 13, 21, 10, 1, 13, 12, 13, 12, 12, 21, 3, 21, 2, 13, 13, 21, 7, 5]",2,1,1,0,2,1,1,0,0,1,0,4,5,0,0,0,0,0,0,0,4,v2.0.0,benign_chat,0.223776,train,train_default
session_v2_006337_6b23ce65,0,0,2025-10-26T11:49:01.736576,2025-10-26T11:52:58.736576,0,0,0,0.244,237,18,0,0,1,"[3, 21, 8, 2, 13, 7, 3, 12, 13, 21, 8, 2, 21, 7, 4, 17, 13, 13]",0,2,2,1,0,0,2,2,0,0,0,1,4,0,0,0,1,0,0,0,3,v2.0.0,benign_chat,0.283074,train,train_default
session_v2_006338_7665bdeb,1,0,2026-01-08T09:38:13.737357,2026-01-08T09:42:38.737357,0,0,0,0.2,265,19,2,0,0,"[3, 13, 12, 13, 1, 13, 12, 19, 20, 21, 2, 11, 7, 3, 12, 21, 8, 2, 11]",1,2,2,0,0,0,1,1,0,0,2,3,3,0,0,0,0,0,1,1,2,v2.0.0,screen_share_contextual,0.32733,train,train_default
session_v2_006339_5be8e276,3,2,2025-12-10T22:00:47.738094,2025-12-10T22:02:29.738094,1,0,0,0.731,102,18,1,1,1,"[2, 13, 11, 16, 13, 21, 7, 4, 17, 21, 9, 5, 15, 21, 1, 13, 1, 14]",2,1,0,1,1,0,1,0,1,0,1,0,3,1,1,1,1,0,0,0,3,v2.0.0,qr_handoff_soft,0.596335,val,val_random_fill
session_v2_006340_0daf0b35,0,0,2025-10-16T22:20:08.739344,2025-10-16T22:24:57.739344,0,0,0,0.316,289,21,1,0,2,"[3, 21, 4, 17, 13, 13, 17, 19, 13, 21, 9, 5, 12, 21, 10, 2, 11, 13, 21, 7, 1]",1,1,1,1,1,0,1,0,1,1,1,1,4,0,0,0,2,0,1,0,4,v2.0.0,benign_browse,0.354746,train,train_default
session_v2_006341_4723a6e9,3,2,2026-02-15T07:11:23.740013,2026-02-15T07:14:03.740013,1,0,0,0.648,160,15,3,0,0,"[2, 19, 13, 16, 11, 12, 1, 13, 12, 20, 13, 11, 11, 12, 13]",1,1,0,0,0,0,0,0,0,0,3,3,4,0,0,1,0,0,1,1,0,v2.0.0,screen_share_contextual,0.662964,train,train_default
session_v2_006342_3483b70b,0,0,2025-10-25T18:22:18.740604,2025-10-25T18:29:53.740604,0,0,0,0.179,455,28,0,1,3,"[1, 13, 21, 6, 4, 17, 9, 1, 21, 4, 18, 21, 9, 5, 21, 4, 18, 12, 21, 9, 1, 14, 21, 6, 2, 21, 7, 1]",4,1,0,3,1,2,1,0,3,0,0,1,1,1,0,0,1,2,0,0,7,v2.0.0,benign_settings,0.299143,train,train_default
session_v2_006343_e1c2c943,1,2,2026-03-25T18:08:56.741380,2026-03-25T18:10:05.741380,0,1,0,0.385,69,13,0,0,4,"[1, 21, 12, 4, 19, 17, 17, 12, 12, 13, 4, 17, 17]",1,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,4,0,1,0,1,v2.0.0,archetype_screen_share_abuse,0.577984,test_ood,ood_time_bucket
session_v2_006344_12061f72,1,0,2025-11-03T14:29:47.741820,2025-11-03T14:32:47.741820,0,0,0,0.174,180,18,1,0,0,"[4, 13, 13, 12, 13, 1, 11, 21, 2, 15, 12, 21, 5, 12, 12, 12, 12, 21]",1,1,0,1,1,0,0,0,0,0,1,6,3,0,1,0,0,0,0,0,3,v2.0.0,link_chain_soft,0.350208,test_ood,ood_withheld_variant
session_v2_006345_af929537,1,2,2026-03-31T14:21:44.743079,2026-03-31T14:25:02.743079,0,0,0,0.366,198,22,1,2,2,"[1, 13, 14, 21, 4, 17, 21, 9, 3, 21, 5, 21, 10, 4, 18, 13, 12, 13, 2, 11, 15, 14]",1,1,1,2,1,0,0,0,1,1,1,1,3,2,1,0,1,1,0,0,4,v2.0.0,mixed_anomalous,0.531034,test_ood,ood_time_bucket
session_v2_006346_3bfbf663,1,0,2025-12-31T00:40:05.745030,2025-12-31T00:44:36.745030,0,1,0,0.451,271,21,1,0,1,"[4, 13, 18, 21, 9, 5, 13, 12, 13, 21, 2, 11, 13, 21, 7, 1, 21, 5, 15, 21, 10]",1,1,0,1,2,0,1,0,1,1,1,1,4,0,1,0,0,1,0,0,5,v2.0.0,benign_chat,0.304287,train,train_default
session_v2_006347_8deaf41f,0,0,2026-03-15T15:45:39.745705,2026-03-15T15:55:13.745705,0,0,0,0.071,574,28,0,1,2,"[2, 12, 12, 13, 12, 19, 21, 3, 12, 13, 21, 1, 14, 12, 21, 6, 4, 18, 12, 12, 12, 21, 9, 3, 21, 4, 18, 12]",1,1,2,2,0,1,0,0,1,0,0,9,2,1,0,0,0,2,1,0,5,v2.0.0,benign_media,0.353863,test_ood,ood_time_bucket
session_v2_006348_429e6e7a,0,1,2025-12-18T08:07:41.747443,2025-12-18T08:09:57.747443,0,0,0,0.403,136,12,1,1,1,"[4, 12, 18, 13, 12, 21, 1, 11, 14, 13, 13, 12]",1,0,0,1,0,0,0,0,0,0,1,3,3,1,0,0,0,1,0,0,1,v2.0.0,benign_browse,0.43413,train,train_default
session_v2_006349_dce0e3de,2,2,2025-12-06T23:52:51.747933,2025-12-06T23:53:52.747933,1,1,0,0.682,61,15,0,0,3,"[3, 12, 21, 8, 2, 15, 21, 4, 13, 4, 17, 17, 17, 21, 12]",0,1,1,2,0,0,0,1,0,0,0,2,1,0,1,0,3,0,0,0,3,v2.0.0,archetype_permission_burst,0.661657,train,train_default
session_v2_006350_246864c5,2,0,2025-11-08T20:56:24.748612,2025-11-08T20:58:50.748612,1,0,0,0.252,146,12,1,0,0,"[2, 13, 12, 21, 7, 4, 1, 11, 21, 2, 15, 12]",1,2,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,2,v2.0.0,link_chain_soft,0.360129,val,val_withheld_combo
session_v2_006351_1fdfdf08,2,2,2025-11-18T16:32:30.749539,2025-11-18T16:34:03.749539,0,0,0,0.488,93,18,1,1,2,"[4, 16, 21, 9, 3, 21, 8, 4, 17, 21, 12, 13, 2, 11, 15, 14, 17, 13]",0,1,1,2,0,0,0,1,1,0,1,1,2,1,1,1,2,0,0,0,3,v2.0.0,mixed_anomalous,0.541312,train,train_default
session_v2_006352_bb161e73,1,2,2025-11-22T10:21:39.750538,2025-11-22T10:23:09.750538,0,1,0,0.406,90,19,2,2,1,"[2, 13, 1, 13, 11, 12, 21, 2, 15, 16, 17, 12, 19, 11, 14, 16, 12, 20, 14]",1,2,0,0,0,0,0,0,0,0,2,3,2,2,1,2,1,0,1,1,1,v2.0.0,archetype_link_install,0.775269,train,train_default
session_v2_006353_2b8e740e,3,0,2025-12-04T14:19:35.751187,2025-12-04T14:20:51.751187,0,0,0,0.571,76,9,0,0,0,"[2, 13, 12, 1, 13, 12, 19, 20, 12]",1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,v2.0.0,screen_share_contextual,0.344638,train,train_default
session_v2_006354_205a5001,1,0,2025-11-02T21:52:23.751777,2025-11-02T21:54:53.751777,0,0,0,0.451,150,17,0,0,1,"[2, 21, 7, 1, 21, 4, 17, 21, 9, 3, 8, 3, 12, 8, 5, 12, 21]",1,1,2,1,1,0,1,2,1,0,0,2,0,0,0,0,1,0,0,0,4,v2.0.0,benign_media,0.318851,train,train_default
session_v2_006355_da1eaf96,2,0,2025-10-20T06:26:31.752898,2025-10-20T06:29:28.752898,0,0,0,0.29,177,15,0,2,1,"[1, 14, 21, 6, 4, 21, 9, 1, 14, 21, 6, 4, 17, 21, 1]",3,0,0,2,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,4,v2.0.0,benign_settings,0.356757,train,train_default
session_v2_006356_47ac9486,0,0,2025-10-15T11:21:05.753349,2025-10-15T11:28:51.753349,0,0,0,0.209,466,27,1,0,2,"[4, 13, 18, 12, 12, 13, 9, 5, 12, 10, 1, 13, 11, 6, 2, 13, 12, 13, 12, 12, 12, 13, 21, 7, 4, 18, 13]",1,1,0,2,1,1,1,0,1,1,1,7,7,0,0,0,0,2,0,0,1,v2.0.0,benign_chat,0.280393,train,train_default
session_v2_006357_33e2b455,0,1,2026-03-03T14:38:38.755050,2026-03-03T14:43:14.755050,0,1,0,0.273,276,25,1,1,3,"[1, 12, 11, 12, 12, 21, 6, 3, 13, 12, 21, 8, 1, 21, 6, 4, 12, 17, 18, 17, 21, 9, 2, 14, 12]",2,1,1,1,0,2,0,1,1,0,1,6,1,1,0,0,2,1,0,0,4,v2.0.0,benign_browse,0.481955,train,train_default
session_v2_006358_ecc09218,1,0,2025-10-06T09:19:59.756538,2025-10-06T09:21:45.756538,0,0,0,0.319,106,11,0,0,1,"[5, 21, 10, 4, 17, 21, 21, 12, 1, 13, 12]",1,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,3,v2.0.0,screen_share_contextual,0.416517,train,train_default
session_v2_006359_105ca377,2,0,2026-02-06T07:07:47.757139,2026-02-06T07:10:20.757139,0,0,0,0.331,153,14,1,2,0,"[3, 12, 21, 8, 2, 14, 13, 11, 14, 13, 13, 15, 21, 7]",0,1,1,0,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,2,v2.0.0,benign_media,0.299652,train,train_default
session_v2_006360_32914226,1,2,2026-02-04T05:32:26.757849,2026-02-04T05:35:44.757849,0,0,0,0.393,198,18,2,1,1,"[3, 12, 21, 4, 17, 9, 3, 13, 1, 11, 21, 2, 15, 21, 1, 11, 13, 14]",2,1,2,1,0,0,0,0,1,0,2,1,2,1,1,0,1,0,0,0,3,v2.0.0,link_chain_soft,0.523904,train,train_default
